Order ID,Order Date,Customer Name,Category,Sub Category,Region,State,City,Sales,Discount,Profit
OD238,06/04/2017,Ravi,Bakery,Breads & Buns,Central,Tamil Nadu,Ramanadhapuram,2163,0.31,216.3
OD239,06/04/2017,Adavan,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Bodi,1481,0.15,518.35
OD240,06/04/2017,Arvind,Snacks,Cookies,Central,Tamil Nadu,Trichy,2492,0.14,124.6
OD241,06/04/2017,Ramesh,Bakery,Cakes,Central,Tamil Nadu,Nagercoil,962,0.33,423.28
OD242,06/04/2017,Malik,Beverages,Health Drinks,Central,Tamil Nadu,Coimbatore,1432,0.3,214.8
OD243,06/04/2017,Muneer,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Virudhunagar,523,0.12,78.45
OD244,06/04/2017,Amy,Oil & Masala,Masalas,Central,Tamil Nadu,Chennai,1540,0.11,646.8
OD245,06/01/2015,Roshan,Bakery,Biscuits,Central,Tamil Nadu,Coimbatore,817,0.15,326.8
OD246,06/01/2015,Vinne,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Kanyakumari,2462,0.31,369.3
OD247,06/01/2015,Sudeep,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Perambalur,962,0.21,288.6
OD248,06/01/2015,Ridhesh,Beverages,Health Drinks,Central,Tamil Nadu,Cumbum,538,0.19,59.18
OD249,06/01/2015,Ravi,Snacks,Cookies,Central,Tamil Nadu,Ooty,1556,0.17,482.36
OD250,12/10/2017,James,Beverages,Health Drinks,West,Tamil Nadu,Vellore,2133,0.26,959.85
OD251,09/11/2017,Mathew,Beverages,Health Drinks,West,Tamil Nadu,Tirunelveli,1474,0.14,235.84
OD252,09/11/2017,Amrish,Beverages,Health Drinks,West,Tamil Nadu,Dindigul,531,0.14,127.44
OD253,12/10/2017,Ramesh,Food Grains,Rice,East,Tamil Nadu,Pudukottai,1769,0.19,636.84
OD254,12/10/2017,Surya,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Pudukottai,1257,0.34,62.85
OD255,28/11/2016,Veronica,Food Grains,Rice,Central,Tamil Nadu,Ramanadhapuram,1899,0.27,170.91
OD256,28/11/2016,Harish,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Tirunelveli,1929,0.3,617.28
OD257,28/11/2016,Ravi,Beverages,Soft Drinks,Central,Tamil Nadu,Ooty,2417,0.1,990.97
OD258,28/11/2016,Sundar,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Chennai,1443,0.25,476.19
OD259,12/01/2018,Esther,Beverages,Soft Drinks,East,Tamil Nadu,Dharmapuri,660,0.29,290.4
OD260,12/01/2018,Shree,Bakery,Breads & Buns,East,Tamil Nadu,Salem,2114,0.32,359.38
OD261,12/01/2018,Sabeela,Oil & Masala,Masalas,East,Tamil Nadu,Tenkasi,1278,0.14,63.9
OD262,06/08/2018,Ravi,Food Grains,Organic Staples,Central,Tamil Nadu,Krishnagiri,867,0.18,216.75
OD263,19/09/2015,Roshan,Food Grains,Organic Staples,Central,Tamil Nadu,Kanyakumari,943,0.33,150.88
OD264,19/09/2015,Vince,Beverages,Soft Drinks,Central,Tamil Nadu,Theni,1836,0.17,275.4
OD265,06/06/2017,Jonas,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Cumbum,1200,0.19,420
OD266,11/10/2016,Harish,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Tirunelveli,1167,0.18,256.74
OD267,16/06/2018,Shah,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Perambalur,696,0.34,139.2
OD268,22/01/2017,Arvind,Oil & Masala,Masalas,East,Tamil Nadu,Virudhunagar,2500,0.33,425
OD269,12/09/2018,Adavan,Bakery,Cakes,East,Tamil Nadu,Dharmapuri,1507,0.16,180.84
OD270,12/09/2018,Suresh,Beverages,Soft Drinks,East,Tamil Nadu,Namakkal,1612,0.11,612.56
OD271,28/12/2018,Esther,Snacks,Noodles,West,Tamil Nadu,Theni,764,0.11,160.44
OD272,30/07/2016,Krithika,Snacks,Noodles,West,Tamil Nadu,Tenkasi,884,0.31,282.88
OD273,30/07/2016,Muneer,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Viluppuram,2443,0.23,781.76
OD274,30/07/2016,Hafiz,Bakery,Cakes,West,Tamil Nadu,Vellore,1147,0.27,137.64
OD275,16/09/2018,Krithika,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Coimbatore,1899,0.21,493.74
OD276,16/09/2018,Amrish,Bakery,Cakes,West,Tamil Nadu,Pudukottai,744,0.11,66.96
OD277,13/10/2018,Shah,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Ramanadhapuram,812,0.17,284.2
OD278,13/10/2018,Ram,Oil & Masala,Masalas,East,Tamil Nadu,Virudhunagar,862,0.2,137.92
OD279,13/10/2018,Arutra,Snacks,Chocolates,East,Tamil Nadu,Virudhunagar,1061,0.13,286.47
OD280,13/10/2018,Sabeela,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Pudukottai,2365,0.31,520.3
OD281,26/09/2016,Vidya,Snacks,Chocolates,Central,Tamil Nadu,Karur,1421,0.14,454.72
OD282,26/09/2016,Roshan,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Perambalur,1357,0.24,203.55
OD283,11/02/2016,Sheeba,Beverages,Soft Drinks,West,Tamil Nadu,Chennai,1007,0.24,433.01
OD284,26/09/2016,Amrish,Bakery,Biscuits,West,Tamil Nadu,Kanyakumari,1544,0.26,138.96
OD285,26/09/2016,Kumar,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Salem,1537,0.18,599.43
OD286,26/09/2016,Ridhesh,Bakery,Breads & Buns,West,Tamil Nadu,Ooty,1530,0.18,168.3
OD287,18/12/2017,Hafiz,Oil & Masala,Spices,South,Tamil Nadu,Tirunelveli,2460,0.15,738
OD288,18/12/2017,Sudha,Snacks,Noodles,South,Tamil Nadu,Cumbum,976,0.35,429.44
OD289,18/12/2017,Suresh,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Coimbatore,1106,0.19,298.62
OD290,20/11/2017,Jonas,Bakery,Biscuits,East,Tamil Nadu,Tirunelveli,1165,0.17,244.65
OD291,20/11/2017,Jonas,Food Grains,Rice,East,Tamil Nadu,Chennai,1244,0.14,497.6
OD292,20/11/2017,Amrish,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Madurai,1992,0.34,418.32
OD293,20/11/2017,Sheeba,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Ooty,1396,0.16,237.32
OD294,26/12/2015,Ram,Snacks,Chocolates,West,Tamil Nadu,Ramanadhapuram,849,0.19,263.19
OD295,26/12/2015,Sheeba,Oil & Masala,Masalas,West,Tamil Nadu,Dharmapuri,2488,0.14,547.36
OD296,26/12/2015,Muneer,Food Grains,Rice,West,Tamil Nadu,Dharmapuri,840,0.25,184.8
OD297,26/12/2015,Aditi,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Krishnagiri,1820,0.21,527.8
OD298,26/12/2015,Roshan,Oil & Masala,Masalas,West,Tamil Nadu,Bodi,1969,0.15,630.08
OD299,28/10/2017,Sundar,Food Grains,Organic Staples,East,Tamil Nadu,Virudhunagar,2261,0.23,994.84
OD300,28/10/2017,Sudha,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Namakkal,1793,0.21,304.81
OD301,28/10/2017,Haseena,Bakery,Breads & Buns,East,Tamil Nadu,Ooty,644,0.33,96.6
OD302,28/10/2017,Willams,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Viluppuram,1359,0.17,421.29
OD303,28/10/2017,Veronica,Bakery,Breads & Buns,East,Tamil Nadu,Dharmapuri,1554,0.23,683.76
OD304,19/11/2018,Muneer,Snacks,Cookies,Central,Tamil Nadu,Tenkasi,2090,0.25,292.6
OD305,05/04/2016,Anu,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Kanyakumari,931,0.14,297.92
OD306,30/12/2015,Veronica,Bakery,Breads & Buns,Central,Tamil Nadu,Salem,1157,0.2,404.95
OD307,06/01/2015,Verma,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Ooty,2396,0.35,383.36
OD308,06/01/2015,Sundar,Oil & Masala,Spices,East,Tamil Nadu,Pudukottai,1677,0.18,586.95
OD309,15/04/2018,Esther,Snacks,Cookies,South,Tamil Nadu,Tenkasi,590,0.27,200.6
OD310,09/12/2017,Vinne,Snacks,Noodles,West,Tamil Nadu,Namakkal,1401,0.26,196.14
OD311,09/12/2017,Peer,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Viluppuram,678,0.29,189.84
OD312,09/12/2017,Harish,Snacks,Chocolates,West,Tamil Nadu,Vellore,2417,0.28,797.61
OD313,09/12/2017,Willams,Beverages,Soft Drinks,West,Tamil Nadu,Theni,2211,0.18,641.19
OD314,27/09/2015,Vidya,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Perambalur,2392,0.15,406.64
OD315,08/09/2015,Arutra,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Krishnagiri,1835,0.29,660.6
OD316,08/09/2015,Malik,Snacks,Noodles,South,Tamil Nadu,Chennai,2281,0.22,775.54
OD317,28/12/2015,Peer,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Cumbum,1583,0.21,174.13
OD318,11/04/2015,Arvind,Bakery,Cakes,East,Tamil Nadu,Vellore,1123,0.23,89.84
OD319,11/04/2015,Sudeep,Snacks,Cookies,East,Tamil Nadu,Viluppuram,1079,0.24,410.02
OD320,11/04/2015,Arvind,Food Grains,Organic Staples,East,Tamil Nadu,Krishnagiri,1027,0.16,328.64
OD321,11/04/2015,Alan,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Dharmapuri,1771,0.28,602.14
OD322,11/04/2015,Sheeba,Oil & Masala,Spices,East,Tamil Nadu,Karur,1171,0.16,363.01
OD323,19/09/2015,Arvind,Bakery,Cakes,West,Tamil Nadu,Pudukottai,672,0.16,141.12
OD324,23/04/2017,Anu,Beverages,Health Drinks,West,Tamil Nadu,Dindigul,848,0.21,228.96
OD325,23/04/2017,Amrish,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Pudukottai,2078,0.21,914.32
OD326,11/03/2018,Ravi,Food Grains,Rice,South,Tamil Nadu,Krishnagiri,1400,0.17,406
OD327,30/08/2017,Verma,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Cumbum,945,0.22,226.8
OD328,30/08/2017,Arutra,Beverages,Health Drinks,East,Tamil Nadu,Vellore,590,0.22,82.6
OD329,30/08/2017,Malik,Beverages,Health Drinks,East,Tamil Nadu,Dharmapuri,1583,0.3,316.6
OD330,30/08/2017,Vidya,Beverages,Health Drinks,East,Tamil Nadu,Pudukottai,1534,0.15,245.44
OD331,30/08/2017,Krithika,Snacks,Noodles,East,Tamil Nadu,Karur,2133,0.12,490.59
OD332,25/04/2017,Shree,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Trichy,2021,0.19,747.77
OD333,25/04/2017,Shree,Beverages,Health Drinks,East,Tamil Nadu,Salem,1825,0.17,164.25
OD334,25/04/2017,Akash,Bakery,Breads & Buns,East,Tamil Nadu,Nagercoil,2029,0.35,608.7
OD335,09/01/2016,Verma,Oil & Masala,Spices,West,Tamil Nadu,Perambalur,1228,0.25,442.08
OD336,09/01/2016,Yadav,Food Grains,Rice,West,Tamil Nadu,Perambalur,1501,0.24,210.14
OD337,09/01/2016,Alan,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Nagercoil,1094,0.26,415.72
OD338,07/12/2015,Hussain,Bakery,Cakes,West,Tamil Nadu,Dharmapuri,1179,0.2,106.11
OD339,07/12/2015,Suresh,Food Grains,Atta & Flour,West,Tamil Nadu,Viluppuram,1127,0.29,416.99
OD340,22/06/2016,Willams,Bakery,Biscuits,West,Tamil Nadu,Namakkal,601,0.26,234.39
OD341,13/04/2015,Hussain,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Chennai,1697,0.21,560.01
OD342,13/04/2015,Sundar,Beverages,Soft Drinks,East,Tamil Nadu,Ooty,2095,0.35,502.8
OD343,13/04/2015,Harish,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Salem,1132,0.24,215.08
OD344,13/04/2015,Suresh,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Nagercoil,1561,0.35,640.01
OD345,20/12/2016,Vinne,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Coimbatore,1238,0.1,297.12
OD346,15/06/2018,Willams,Bakery,Breads & Buns,West,Tamil Nadu,Tenkasi,2068,0.32,165.44
OD347,07/08/2018,Suresh,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Pudukottai,1113,0.21,356.16
OD348,07/08/2018,Roshan,Food Grains,Rice,East,Tamil Nadu,Theni,1966,0.1,629.12
OD349,07/08/2018,Haseena,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Madurai,2138,0.13,684.16
OD350,09/01/2017,Sabeela,Food Grains,Atta & Flour,East,Tamil Nadu,Bodi,978,0.17,68.46
OD351,09/01/2017,Willams,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Karur,2014,0.26,684.76
OD352,09/01/2017,Shah,Bakery,Breads & Buns,East,Tamil Nadu,Viluppuram,645,0.21,187.05
OD353,09/01/2017,Krithika,Food Grains,Rice,East,Tamil Nadu,Karur,2194,0.12,680.14
OD354,09/01/2017,Vidya,Beverages,Health Drinks,East,Tamil Nadu,Ooty,1244,0.17,62.2
OD355,04/08/2017,Surya,Bakery,Biscuits,East,Tamil Nadu,Kanyakumari,743,0.35,289.77
OD356,04/08/2017,Yadav,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Ramanadhapuram,2474,0.21,593.76
OD357,04/08/2017,Malik,Snacks,Cookies,East,Tamil Nadu,Trichy,1494,0.2,74.7
OD358,04/08/2017,Vidya,Oil & Masala,Spices,East,Tamil Nadu,Coimbatore,1174,0.19,328.72
OD359,23/04/2017,Sabeela,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Virudhunagar,1062,0.35,435.42
OD360,03/08/2018,Ridhesh,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Pudukottai,2297,0.13,528.31
OD361,03/08/2018,Amrish,Snacks,Noodles,South,Tamil Nadu,Namakkal,562,0.13,56.2
OD362,25/09/2018,Veena,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Perambalur,2049,0.13,655.68
OD363,25/09/2018,Veronica,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Kanyakumari,570,0.22,125.4
OD364,25/09/2018,Krithika,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Karur,1236,0.35,333.72
OD365,25/09/2018,Haseena,Beverages,Health Drinks,East,Tamil Nadu,Bodi,1069,0.32,459.67
OD366,24/09/2015,Roshan,Bakery,Cakes,West,Tamil Nadu,Namakkal,1946,0.27,622.72
OD367,21/10/2017,Yusuf,Snacks,Noodles,East,Tamil Nadu,Dindigul,595,0.11,196.35
OD368,21/10/2017,Amrish,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Ramanadhapuram,2439,0.21,658.53
OD369,21/10/2017,Vince,Bakery,Biscuits,East,Tamil Nadu,Karur,2415,0.24,555.45
OD370,21/10/2017,Mathew,Oil & Masala,Spices,East,Tamil Nadu,Tirunelveli,1725,0.27,362.25
OD371,29/05/2018,Malik,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Tenkasi,688,0.21,116.96
OD372,29/05/2018,Sudeep,Food Grains,Rice,Central,Tamil Nadu,Karur,1698,0.16,339.6
OD373,23/07/2015,Arvind,Bakery,Breads & Buns,West,Tamil Nadu,Pudukottai,1665,0.33,216.45
OD374,23/07/2015,Shah,Beverages,Health Drinks,West,Tamil Nadu,Ooty,1309,0.13,78.54
OD375,23/07/2015,Sharon,Oil & Masala,Spices,West,Tamil Nadu,Vellore,905,0.32,72.4
OD376,23/07/2015,Hussain,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Theni,2271,0.35,295.23
OD377,28/09/2017,Ganesh,Snacks,Chocolates,Central,Tamil Nadu,Pudukottai,2091,0.27,522.75
OD378,27/08/2018,Ganesh,Food Grains,Atta & Flour,East,Tamil Nadu,Salem,1917,0.28,172.53
OD379,28/04/2016,Sudeep,Food Grains,Rice,Central,Tamil Nadu,Cumbum,641,0.17,179.48
OD380,28/04/2016,Hussain,Oil & Masala,Spices,Central,Tamil Nadu,Salem,1192,0.26,417.2
OD381,28/04/2016,Krithika,Food Grains,Rice,Central,Tamil Nadu,Ooty,1132,0.21,464.12
OD382,28/10/2017,Ram,Oil & Masala,Masalas,West,Tamil Nadu,Namakkal,1727,0.27,224.51
OD383,28/10/2017,Mathew,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Pudukottai,1051,0.34,378.36
OD384,26/06/2016,Jackson,Beverages,Health Drinks,Central,Tamil Nadu,Trichy,2109,0.19,337.44
OD385,27/11/2016,Surya,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Virudhunagar,1311,0.14,314.64
OD386,27/11/2016,Sabeela,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Ooty,759,0.1,265.65
OD387,12/03/2016,Esther,Bakery,Biscuits,East,Tamil Nadu,Virudhunagar,2201,0.21,462.21
OD388,12/03/2016,Harish,Snacks,Cookies,East,Tamil Nadu,Pudukottai,1964,0.22,314.24
OD389,24/11/2015,Malik,Snacks,Chocolates,East,Tamil Nadu,Chennai,1898,0.19,702.26
OD390,12/11/2018,Shree,Bakery,Biscuits,East,Tamil Nadu,Coimbatore,2282,0.19,114.1
OD391,12/11/2018,Jonas,Bakery,Breads & Buns,East,Tamil Nadu,Karur,2294,0.18,596.44
OD392,21/09/2015,Hafiz,Oil & Masala,Spices,West,Tamil Nadu,Coimbatore,2213,0.34,995.85
OD393,21/09/2015,Hussain,Food Grains,Atta & Flour,West,Tamil Nadu,Dharmapuri,1797,0.3,269.55
OD394,06/07/2015,Ridhesh,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Pudukottai,1912,0.29,382.4
OD395,30/06/2018,Suresh,Food Grains,Rice,West,Tamil Nadu,Bodi,1865,0.11,354.35
OD396,17/10/2018,Sheeba,Bakery,Cakes,East,Tamil Nadu,Kanyakumari,1838,0.24,753.58
OD397,17/10/2018,Ram,Beverages,Soft Drinks,East,Tamil Nadu,Karur,1626,0.23,195.12
OD398,31/10/2016,Rumaiza,Snacks,Noodles,Central,Tamil Nadu,Kanyakumari,647,0.33,71.17
OD399,09/08/2017,Mathew,Bakery,Breads & Buns,Central,Tamil Nadu,Trichy,1042,0.2,177.14
OD400,09/08/2017,Veronica,Beverages,Health Drinks,Central,Tamil Nadu,Virudhunagar,1519,0.23,318.99
OD401,09/08/2017,Yadav,Beverages,Health Drinks,Central,Tamil Nadu,Perambalur,532,0.26,148.96
OD402,09/08/2017,Adavan,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Ooty,1477,0.23,73.85
OD403,24/12/2015,Willams,Bakery,Cakes,South,Tamil Nadu,Tenkasi,707,0.14,98.98
OD404,16/04/2015,Shree,Snacks,Cookies,South,Tamil Nadu,Cumbum,1748,0.24,314.64
OD405,24/12/2018,Alan,Oil & Masala,Masalas,East,Tamil Nadu,Virudhunagar,2257,0.15,361.12
OD406,12/08/2018,Kumar,Food Grains,Atta & Flour,West,Tamil Nadu,Perambalur,762,0.31,198.12
OD407,12/08/2018,Sharon,Food Grains,Rice,West,Tamil Nadu,Tenkasi,904,0.17,63.28
OD408,12/08/2018,Ravi,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Krishnagiri,958,0.18,182.02
OD409,12/08/2018,Surya,Beverages,Soft Drinks,West,Tamil Nadu,Trichy,2193,0.33,899.13
OD410,12/08/2018,Krithika,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Krishnagiri,830,0.14,66.4
OD411,12/08/2018,Krithika,Bakery,Cakes,West,Tamil Nadu,Nagercoil,1531,0.28,505.23
OD412,12/08/2018,Harish,Snacks,Cookies,West,Tamil Nadu,Coimbatore,2355,0.14,753.6
OD413,12/08/2018,Jonas,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Perambalur,917,0.19,256.76
OD414,12/08/2018,Ridhesh,Bakery,Breads & Buns,West,Tamil Nadu,Dharmapuri,1433,0.25,458.56
OD415,11/03/2018,Sudha,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Namakkal,2246,0.31,965.78
OD416,11/03/2018,Arvind,Food Grains,Dals & Pulses,West,Tamil Nadu,Salem,2130,0.23,937.2
OD417,24/06/2018,Ramesh,Snacks,Cookies,West,Tamil Nadu,Dindigul,2461,0.18,393.76
OD418,14/04/2017,Amrish,Beverages,Soft Drinks,West,Tamil Nadu,Cumbum,1863,0.1,167.67
OD419,11/06/2018,Jackson,Food Grains,Dals & Pulses,South,Tamil Nadu,Karur,1382,0.1,290.22
OD420,03/04/2018,Hussain,Beverages,Health Drinks,West,Tamil Nadu,Tirunelveli,807,0.32,88.77
OD421,03/04/2018,Shree,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Virudhunagar,1272,0.24,305.28
OD422,22/06/2015,Komal,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Perambalur,1621,0.15,470.09
OD423,19/10/2018,Malik,Bakery,Breads & Buns,East,Tamil Nadu,Namakkal,1356,0.27,501.72
OD424,19/10/2018,Sheeba,Food Grains,Organic Staples,East,Tamil Nadu,Vellore,684,0.21,54.72
OD425,21/08/2018,Veena,Bakery,Cakes,South,Tamil Nadu,Karur,540,0.27,162
OD426,23/11/2018,Arvind,Beverages,Soft Drinks,Central,Tamil Nadu,Viluppuram,1256,0.21,113.04
OD427,23/11/2018,Sudha,Beverages,Health Drinks,Central,Tamil Nadu,Tenkasi,581,0.2,214.97
OD428,09/12/2015,Amrish,Snacks,Noodles,East,Tamil Nadu,Coimbatore,707,0.1,226.24
OD429,10/01/2018,Willams,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Nagercoil,913,0.19,374.33
OD430,15/04/2017,Sudeep,Food Grains,Rice,South,Tamil Nadu,Ooty,507,0.33,96.33
OD431,15/04/2017,Harish,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Krishnagiri,1367,0.29,355.42
OD432,15/04/2017,Yusuf,Food Grains,Organic Staples,South,Tamil Nadu,Coimbatore,833,0.28,233.24
OD433,15/04/2017,Esther,Beverages,Soft Drinks,South,Tamil Nadu,Madurai,1987,0.34,258.31
OD434,06/06/2017,Roshan,Bakery,Breads & Buns,East,Tamil Nadu,Madurai,1152,0.11,264.96
OD435,19/12/2015,Rumaiza,Snacks,Noodles,South,Tamil Nadu,Chennai,1362,0.12,517.56
OD436,19/12/2015,Haseena,Snacks,Cookies,South,Tamil Nadu,Kanyakumari,942,0.15,122.46
OD437,06/12/2017,Ram,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Dharmapuri,2200,0.1,792
OD438,06/12/2017,Aditi,Snacks,Noodles,Central,Tamil Nadu,Tenkasi,861,0.25,258.3
OD439,15/09/2018,Sabeela,Oil & Masala,Masalas,Central,Tamil Nadu,Salem,1648,0.33,444.96
OD440,20/01/2018,Malik,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Perambalur,1805,0.23,216.6
OD441,09/05/2017,Sudeep,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Coimbatore,620,0.3,74.4
OD442,09/05/2017,James,Snacks,Noodles,Central,Tamil Nadu,Ooty,1216,0.27,547.2
OD443,09/05/2017,Sudha,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Dindigul,686,0.3,34.3
OD444,09/05/2017,Amrish,Food Grains,Dals & Pulses,Central,Tamil Nadu,Karur,1648,0.23,313.12
OD445,09/05/2017,Sudeep,Food Grains,Dals & Pulses,Central,Tamil Nadu,Salem,506,0.23,217.58
OD446,09/05/2017,Yadav,Snacks,Chocolates,Central,Tamil Nadu,Tirunelveli,1579,0.21,347.38
OD447,20/03/2018,Malik,Snacks,Chocolates,Central,Tamil Nadu,Chennai,550,0.29,231
OD448,04/01/2017,Shree,Beverages,Soft Drinks,East,Tamil Nadu,Namakkal,2020,0.22,848.4
OD449,04/01/2017,Ganesh,Bakery,Cakes,East,Tamil Nadu,Pudukottai,695,0.24,104.25
OD450,04/01/2017,Sudha,Food Grains,Dals & Pulses,East,Tamil Nadu,Dharmapuri,2453,0.35,367.95
OD451,04/01/2017,Amy,Oil & Masala,Masalas,East,Tamil Nadu,Pudukottai,1820,0.23,637
OD452,04/01/2017,Verma,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Virudhunagar,508,0.28,152.4
OD453,04/01/2017,Veena,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Virudhunagar,2459,0.23,860.65
OD454,20/10/2018,Esther,Oil & Masala,Masalas,East,Tamil Nadu,Ramanadhapuram,850,0.11,93.5
OD455,20/10/2018,Ramesh,Bakery,Biscuits,East,Tamil Nadu,Coimbatore,2417,0.2,821.78
OD456,13/12/2017,Sharon,Snacks,Noodles,Central,Tamil Nadu,Ooty,795,0.3,206.7
OD457,02/12/2015,Ridhesh,Food Grains,Dals & Pulses,West,Tamil Nadu,Tirunelveli,2142,0.26,664.02
OD458,26/09/2017,Akash,Food Grains,Dals & Pulses,Central,Tamil Nadu,Perambalur,1542,0.2,647.64
OD459,26/09/2017,Muneer,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Dindigul,2411,0.3,699.19
OD460,15/12/2016,Krithika,Food Grains,Atta & Flour,West,Tamil Nadu,Viluppuram,1213,0.28,206.21
OD461,15/12/2016,Veronica,Food Grains,Atta & Flour,West,Tamil Nadu,Namakkal,507,0.1,101.4
OD462,15/12/2016,Ramesh,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Perambalur,618,0.28,216.3
OD463,22/04/2017,Krithika,Beverages,Health Drinks,West,Tamil Nadu,Vellore,1199,0.33,167.86
OD464,22/04/2017,Amrish,Food Grains,Organic Staples,West,Tamil Nadu,Viluppuram,2200,0.23,484
OD465,22/04/2017,Krithika,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Pudukottai,1238,0.27,519.96
OD466,22/04/2017,Veena,Beverages,Soft Drinks,West,Tamil Nadu,Bodi,1962,0.22,412.02
OD467,22/04/2017,Alan,Snacks,Chocolates,West,Tamil Nadu,Pudukottai,580,0.26,139.2
OD468,17/01/2016,Shah,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Nagercoil,2412,0.21,168.84
OD469,31/03/2018,Adavan,Bakery,Biscuits,Central,Tamil Nadu,Viluppuram,1224,0.16,208.08
OD470,16/12/2017,Hussain,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Salem,1356,0.31,216.96
OD471,20/12/2016,Yadav,Beverages,Soft Drinks,East,Tamil Nadu,Karur,502,0.25,80.32
OD472,11/09/2015,Yadav,Bakery,Breads & Buns,West,Tamil Nadu,Perambalur,2271,0.23,658.59
OD473,11/09/2015,Amrish,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Chennai,1977,0.33,514.02
OD474,11/09/2015,Yadav,Beverages,Soft Drinks,West,Tamil Nadu,Perambalur,1388,0.34,208.2
OD475,11/09/2015,Esther,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Namakkal,2115,0.19,359.55
OD476,11/09/2015,Haseena,Oil & Masala,Masalas,West,Tamil Nadu,Krishnagiri,1976,0.18,790.4
OD477,11/09/2015,Hussain,Bakery,Breads & Buns,West,Tamil Nadu,Perambalur,1323,0.22,251.37
